"company","vineyard","block","variety","year","month","day","event"
"Arterra","Gill_G&M","C","Petit Verdot","2015","Sep","15","harvest"
"Arterra","Gill_G&M","D","Merlot","2015","Sep","15","harvest"
"Arterra","Gill_G&S","A","Pinot Noir","2015","Sep","21","harvest"
"Arterra","Gill_G&S","B","Pinot Blanc","2015","Sep","22","harvest"
"Arterra","Gill_G&S","C","Gewurtztraminer","2015","Sep","15","harvest"
"Arterra","Gill_G&S","D","Gamay Noir","2015","Sep","15","harvest"
"Arterra","Gill_I","A","Cabernet Sauvignon","2015","Sep","21","harvest"
"Arterra","Gill_I","C","Cabernet Franc","2015","Sep","15","harvest"
"Arterra","Haynes","A","Gewurtztraminer","2015","Sep","21","harvest"
"Arterra","Haynes","B","Merlot","2015","Oct","07","harvest"
"Arterra","HB Bros","A","Cabernet Franc","2015","Oct","07","harvest"
"Arterra","HB Bros","B","Pinot Noir","2015","Sep","17","harvest"
"Arterra","Henderson","A","Merlot","2015","Sep","17","harvest"
"Arterra","HMV","A","Fallow","2015","Sep","24","harvest"
"Arterra","HMV","B","Fallow","2015","Sep","24","harvest"
"Arterra","HMV","D","Fallow","2015","Sep","24","harvest"
"Arterra","HMV","E","Fallow","2015","Sep","19","harvest"
"Arterra","HMV","F1","Chardonnay","2015","Sep","21","harvest"
"Arterra","HMV","F2","Chardonnay","2015","Oct","07","harvest"
"Arterra","HMV","G1","Gewurtztraminer","2015","Sep","16","harvest"
"Arterra","HMV","G2","Gewurtztraminer","2015","Sep","08","harvest"
"Arterra","HMV","H","Chardonnay","2015","Sep","10","harvest"
"Arterra","HMV","J","Chardonnay","2015","Oct","24","harvest"
"Arterra","HMV","K","Gewurtztraminer","2015","Oct","08","harvest"
"Arterra","HMV","M","Muscat","2015","Oct","17","harvest"
"Arterra","HMV","N","Gamay Noir","2015","Sep","24","harvest"
"Arterra","HMV","O","Pinot Noir","2015","Oct","12","harvest"
"Arterra","HMV","P","Gewurtztraminer","2015","Sep","24","harvest"
"Arterra","HMV","Q","Gewurtztraminer","2015","Oct","08","harvest"
"Arterra","HMV","R","Pinot Blanc","2015","Oct","07","harvest"
"Arterra","HMV","S","Gewurtztraminer","2015","Oct","07","harvest"
"Arterra","HMV","T","Gewurtztraminer","2015","Oct","14","harvest"
"Arterra","Inkameep","A","Merlot","2015","Oct","14","harvest"
"Arterra","Inkameep","Bn","Merlot","2015","Oct","13","harvest"
"Arterra","Inkameep","Bs","Merlot","2015","Sep","17","harvest"
"Arterra","Inkameep","Cn","Cabernet Sauvignon","2015","Sep","17","harvest"
"Arterra","Inkameep","L2","Cabernet Sauvignon","2015","Sep","12","harvest"
"Arterra","Inkameep","Q","Ehrenfelser","2015","Sep","13","harvest"
"Arterra","Inkameep","Q1","Pinot Gris","2015","Sep","29","harvest"
"Arterra","Inkameep","Q2","Pinot Gris","2015","Sep","22","harvest"
"Arterra","Inkameep","R","Chardonnay","2015","Sep","28","harvest"
"Arterra","Inkameep","Ss","Chardonnay","2015","Sep","29","harvest"
"Arterra","Inkameep","T","Chardonnay","2015","Sep","24","harvest"
"Arterra","Inkameep","T2","Chardonnay","2015","Sep","23","harvest"
"Arterra","Inkameep","TucA","Tempranillo","2015","Sep","29","harvest"
"Arterra","Inkameep","TucB","Pinot Gris","2015","Sep","26","harvest"
"Arterra","Inkameep","TucC","Malbec","2015","Sep","21","harvest"
"Arterra","Inkameep","TucD","Cabernet Sauvignon","2015","Sep","29","harvest"
"Arterra","Inkameep","TucE","Cabernet Sauvignon","2015","Sep","26","harvest"
"Arterra","Inkameep","TucF","Merlot","2015","Aug","23","harvest"
"Arterra","Inkameep","TucG","Petit Verdot","2015","Sep","19","harvest"
"Arterra","Inkameep","TucH","Merlot","2015","Sep","19","harvest"
"Arterra","Inkameep","TucI","Cabernet Sauvignon","2015","Sep","24","harvest"
"Arterra","Inkameep","Z8","Merlot","2015","Oct","19","harvest"
"Arterra","Jarnail","A","Sauvignon Blanc","2015","Sep","29","harvest"
"Arterra","Jentsch","A","Merlot","2015","Sep","19","harvest"
"Arterra","McIntyre","A ","Riesling","2015","Oct","24","harvest"
"Arterra","McIntyre","B","Pinot Noir","2015","Sep","22","harvest"
"Arterra","McIntyre","D","Chenin Blanc","2015","Sep","28","harvest"
"Arterra","McIntyre","D2","Gewurtztraminer","2015","Sep","28","harvest"
"Arterra","McIntyre","E","Sauvignon Blanc","2015","Sep","28","harvest"
"Arterra","McIntyre","F","Sauvignon Blanc","2015","Oct","14","harvest"
"Arterra","McIntyre","G","Gewurtztraminer","2015","Sep","28","harvest"
"Arterra","McIntyre","H","Pinot Gris","2015","Oct","19","harvest"
"Arterra","McIntyre","J","Chardonnay","2015","Sep","20","harvest"
"Arterra","McIntyre","K","Petit Verdot","2015","Sep","28","harvest"
"Arterra","McIntyre","L","Malbec","2015","Sep","28","harvest"
"Arterra","McIntyre","M","Cabernet Franc","2015","Sep","26","harvest"
"Arterra","McIntyre","N","Fallow","2015","Sep","22","harvest"
"Arterra","McIntyre","O","Pinot Noir","2015","Oct","01","harvest"
"Arterra","McIntyre","P","Pinot Noir","2015","Oct","01","harvest"
"Arterra","McIntyre","Q","Cabernet Sauvignon","2015","Oct","06","harvest"
"Arterra","Melody","B","Chardonnay","2015","Oct","06","harvest"
"Arterra","Melody","C","Pinot Noir","2015","Oct","01","harvest"
"Arterra","Melody","D","Pinot Blanc","2015","Oct","01","harvest"
"Arterra","Melody","E","Lemberger","2015","Oct","01","harvest"
"Arterra","Melody","F","Riesling","2015","Sep","14","harvest"
"Arterra","Nagy","A","Chardonnay","2015","Sep","15","harvest"
"Arterra","Nagy","B","Gewurtztraminer","2015","Sep","22","harvest"
"Arterra","Naramata","A","Merlot","2015","Oct","15","harvest"
"Arterra","Naramata","C","Malbec","2015","Oct","05","harvest"
"Arterra","Naramata","D","Cabernet Franc","2015","Sep","10","harvest"
"Arterra","Naramata","E","Petit Verdot","2015","Sep","24","harvest"
"Arterra","Naramata","F","Cabernet Sauvignon","2015","Sep","22","harvest"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2015","Sep","14","harvest"
"Arterra","NK_MIP","C","Shiraz","2015","Sep","14","harvest"
"Arterra","NK_MIP","E","Merlot","2015","Sep","23","harvest"
"Arterra","NK_MIP","F","Shiraz","2015","Sep","16","harvest"
"Arterra","NK_MIP","G","Merlot","2015","Sep","11","harvest"
"Arterra","Pedersen","A","Cabernet Franc","2015","Oct","16","harvest"
"Arterra","Pedersen","B","Pinot Gris","2015","Sep","14","harvest"
"Arterra","Peller","A3","Chardonnay","2015","Oct","16","harvest"
"Arterra","Peller","B10","Pinot Blanc","2015","Oct","14","harvest"
"Arterra","Peller","C5B","Sauvignon Blanc","2015","Oct","14","harvest"
"Arterra","Perfect Hedge","B","Malbec","2015","Oct","16","harvest"
"Arterra","Perfect Hedge","D","Merlot","2015","Oct","14","harvest"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2015","Oct","08","harvest"
"Arterra","Phantom Creek","A","Cabernet Franc","2015","Oct","07","harvest"
"Arterra","Phantom Creek","B","Cabernet Sauvignon","2015","Sep","08","harvest"
"Arterra","Phantom Creek","C","Merlot","2015","Oct","19","harvest"
"Arterra","Plut","A","Chardonnay","2015","Sep","14","harvest"
"Arterra","Plut","B","Pinot Gris","2015","Sep","08","harvest"
"Arterra","Plut","C","Malbec","2015","Oct","06","harvest"
"Arterra","Plut","D","Petit Verdot","2015","Sep","16","harvest"
"Arterra","Plut","G","Merlot","2015","Sep","16","harvest"
"Arterra","Plut","H","Merlot","2015","Oct","01","harvest"
"Arterra","Sail Away (Lobley)","A","Merlot","2015","Sep","14","harvest"
"Arterra","Sail Away (Lobley)","B","Pinot Gris","2015","Oct","19","harvest"
"Arterra","Sekhon-Dhaliwal","A","Chardonnay","2015","Oct","01","harvest"
"Arterra","Sidhu_H","B","Viognier","2015","Sep","22","harvest"
"Arterra","Silvertip Bench","A","Marquette","2015","Sep","21","harvest"
"Arterra","Singh","A","Pinot Gris","2015","Sep","21","harvest"
"Arterra","Takher","D","Pinot Gris","2015","Sep","15","harvest"
"Arterra","Thomas","L","Chardonnay","2015","Sep","27","harvest"
"Arterra","Thomas","M","Viognier","2015","Sep","27","harvest"
"Arterra","Thomas","N","Viognier","2015","Sep","19","harvest"
"Arterra","Thomas","O","Pinot Gris","2015","Sep","27","harvest"
"Arterra","Thomas","P","Pinot Gris","2015","Oct","23","harvest"
"Arterra","Thomas","Q","Pinot Gris","2015","Sep","27","harvest"
"Arterra","Thomas","R","Pinot Noir","2015","Oct","23","harvest"
"Arterra","Whitetail","L_Bottom","Riesling","2015","Sep","28","harvest"
"Arterra","Whitetail","L_Top","Riesling","2015","Oct","17","harvest"
"Arterra","Whitetail","M","Riesling","2015","Oct","17","harvest"
"Arterra","Whitetail","N","Pinot Blanc","2015","Sep","28","harvest"
"Arterra","Aujla","A","Sauvignon Blanc","2014","Oct","31","harvest"
"Arterra","Aujla","B","Merlot","2014","Nov","03","harvest"
"Arterra","Avila","A","Chardonnay","2014","Nov","02","harvest"
"Arterra","Bajwa","A","Merlot","2014","Nov","03","harvest"
"Arterra","Bajwa","B","Pinot Gris","2014","Oct","26","harvest"
"Arterra","Barnay","A","Schonburger","2014","Oct","30","harvest"
"Arterra","Bearcub","A","Shiraz","2014","Oct","15","harvest"
"Arterra","Bearcub","B","Cabernet Sauvignon","2014","Oct","13","harvest"
"Arterra","Bearcub","C","Cabernet Sauvignon","2014","Nov","06","harvest"
"Arterra","Bearcub","D","Cabernet Sauvignon","2014","Sep","27","harvest"
"Arterra","Bearcub","E","Cabernet Sauvignon","2014","Oct","28","harvest"
"Arterra","Bearcub","F","Shiraz","2014","Sep","23","harvest"
"Arterra","Bearcub","G","Merlot","2014","Sep","08","harvest"
"Arterra","Bearcub","H","Merlot","2014","Sep","09","harvest"
"Arterra","Bearcub","I","Cabernet Franc","2014","Nov","01","harvest"
"Arterra","Bearcub","J","Shiraz","2014","Sep","22","harvest"
"Arterra","Bearcub","K","Zinfandel","2014","Oct","27","harvest"
"Arterra","Bearcub","L","Pinot Noir","2014","Sep","09","harvest"
"Arterra","Bearcub","M","Sauvignon Blanc","2014","Oct","09","harvest"
"Arterra","Bearcub","N","Sauvignon Blanc","2014","Sep","29","harvest"
"Arterra","Bearcub","O","Shiraz","2014","Sep","29","harvest"
"Arterra","Bearcub","P","Pinot Noir","2014","Nov","02","harvest"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2014","Oct","09","harvest"
"Arterra","Bearcub","R","Sauvignon Blanc","2014","Nov","01","harvest"
"Arterra","BK Orchards","A","Pinot Gris","2014","Oct","28","harvest"
"Arterra","BK Orchards","B","Chardonnay","2014","Nov","01","harvest"
"Arterra","BK Orchards","C","Pinot Gris","2014","Sep","29","harvest"
"Arterra","BK Orchards","D","Pinot Gris","2014","Nov","02","harvest"
"Arterra","BK Orchards","E","Pinot Noir","2014","Nov","02","harvest"
"Arterra","BK Orchards","F","Chardonnay","2014","Oct","15","harvest"
"Arterra","BK Orchards","G","Pinot Gris","2014","Nov","02","harvest"
"Arterra","BK Orchards","H","Gewurtztraminer","2014","Nov","06","harvest"
"Arterra","BK Orchards","I","Pinot Blanc","2014","Oct","16","harvest"
"Arterra","BK Orchards","J","Pinot Gris","2014","Oct","02","harvest"
"Arterra","BK Orchards","K","Gewurtztraminer","2014","Oct","08","harvest"
"Arterra","Braich","A","Pinot Noir","2014","Sep","30","harvest"
"Arterra","Braich","B","Chardonnay","2014","Oct","13","harvest"
"Arterra","Braich","C","Pinot Gris","2014","Nov","04","harvest"
"Arterra","Brar_K","A","Merlot","2014","Sep","30","harvest"
"Arterra","Brar_K","B","Cabernet Franc","2014","Oct","01","harvest"
"Arterra","Brar_N","A","Merlot","2014","Nov","05","harvest"
"Arterra","Brar_S","A","Gewurtztraminer","2014","Oct","14","harvest"
"Arterra","Brar_S","B","Merlot","2014","Sep","29","harvest"
"Arterra","Brar_S","C","Pinot Gris","2014","Oct","14","harvest"
"Arterra","Brar_S","D","Sauvignon Blanc","2014","Nov","05","harvest"
"Arterra","BSV1","4C","Merlot","2014","Sep","10","harvest"
"Arterra","BSV1","4D","Chardonnay","2014","Oct","02","harvest"
"Arterra","BSV1","4F","Semillon","2014","Sep","28","harvest"
"Arterra","BSV1","4G","Cabernet Franc","2014","Oct","24","harvest"
"Arterra","BSV1","5A","Merlot","2014","Oct","24","harvest"
"Arterra","BSV1","5B1","Malbec","2014","Oct","23","harvest"
"Arterra","BSV1","5B2","Zinfandel","2014","Nov","07","harvest"
"Arterra","BSV1","5B3","Tempranillo","2014","Sep","25","harvest"
"Arterra","BSV1","5C","Chardonnay","2014","Oct","21","harvest"
"Arterra","BSV2","A","Shiraz","2014","Oct","22","harvest"
"Arterra","BSV2","A2","Cabernet Franc","2014","Oct","11","harvest"
"Arterra","BSV2","B","Merlot","2014","Sep","04","harvest"
"Arterra","BSV2","C","Shiraz","2014","Sep","29","harvest"
"Arterra","BSV2","D","Cabernet Sauvignon","2014","Oct","18","harvest"
"Arterra","BSV2","E","Merlot","2014","Oct","28","harvest"
"Arterra","Bullpine","A","Merlot","2014","Oct","07","harvest"
"Arterra","Bullpine","B","Merlot","2014","Oct","28","harvest"
"Arterra","Bullpine","C","Merlot","2014","Oct","28","harvest"
"Arterra","Bullpine","D","Merlot","2014","Oct","07","harvest"
"Arterra","Bullpine","E","Shiraz","2014","Oct","15","harvest"
"Arterra","Bullpine","F","Merlot","2014","Oct","16","harvest"
"Arterra","Bullpine","G","Merlot","2014","Oct","16","harvest"
"Arterra","Bullpine","H","Shiraz","2014","Oct","16","harvest"
"Arterra","Bullpine","I","Viognier","2014","Oct","15","harvest"
"Arterra","Bullpine","J","Merlot","2014","Oct","15","harvest"
"Arterra","Bullpine","K","Merlot","2014","Oct","28","harvest"
"Arterra","Bullpine","L","Shiraz","2014","Oct","28","harvest"
"Arterra","Bullpine","M","Cabernet Sauvignon","2014","Oct","07","harvest"
"Arterra","Bullpine","N","Pinot Noir","2014","Oct","06","harvest"
"Arterra","Bullpine","O","Merlot","2014","Oct","06","harvest"
"Arterra","Bullpine","P","Cabernet Sauvignon","2014","Nov","01","harvest"
"Arterra","Bullpine","R","Cabernet Sauvignon","2014","Oct","14","harvest"
"Arterra","Bullpine","S","Cabernet Sauvignon","2014","Oct","14","harvest"
"Arterra","Bullpine","T","Cabernet Sauvignon","2014","Oct","14","harvest"
"Arterra","Bullpine","U","Merlot","2014","Oct","25","harvest"
"Arterra","Bullpine","V","Cabernet Sauvignon","2014","Oct","23","harvest"
"Arterra","Bullpine","W","Cabernet Sauvignon","2014","Oct","25","harvest"
"Arterra","Bullpine","X","Pinot Noir","2014","Oct","23","harvest"
"Arterra","Bullpine","Y","Sauvignon Blanc","2014","Oct","20","harvest"
"Arterra","Bullpine","Z1","Merlot","2014","Oct","02","harvest"
"Arterra","Bullpine","Z2","Shiraz","2014","Oct","20","harvest"
"Arterra","Cachola_D&M","A","Pinot Noir","2014","Oct","22","harvest"
"Arterra","Cachola_D&M","B","Chardonnay","2014","Oct","20","harvest"
"Arterra","Cachola_D&M","C","Muscat","2014","Oct","20","harvest"
"Arterra","Cachola_Fam","A","Pinot Gris","2014","Oct","19","harvest"
"Arterra","Canada West","A","Gewurtztraminer","2014","Oct","19","harvest"
"Arterra","Canada West","B","Pinotage","2014","Oct","22","harvest"
"Arterra","Carrera","A","Merlot","2014","Oct","23","harvest"
"Arterra","Celentano","A","Riesling","2014","Oct","21","harvest"
"Arterra","Chobotar","1","Merlot","2014","Oct","17","harvest"
"Arterra","Chobotar","2","Gewurtztraminer","2014","Oct","24","harvest"
"Arterra","Dark_Horse","A","Tempranillo","2014","Oct","18","harvest"
"Arterra","Dark_Horse","B","Chardonnay","2014","Oct","19","harvest"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2014","Oct","16","harvest"
"Arterra","Dark_Horse","D","Cabernet Franc","2014","Oct","26","harvest"
"Arterra","Dark_Horse","E","Chardonnay","2014","Oct","29","harvest"
"Arterra","Dark_Horse","F","Merlot","2014","Oct","29","harvest"
"Arterra","Dark_Horse","G","Pinot Noir","2014","Oct","16","harvest"
"Arterra","Dark_Horse","H","Riesling","2014","Sep","28","harvest"
"Arterra","Dark_Horse","I","Pinot Blanc","2014","Sep","18","harvest"
"Arterra","Dark_Horse","J","Merlot","2014","Oct","02","harvest"
"Arterra","Dark_Horse","K","Merlot","2014","Oct","03","harvest"
"Arterra","Dark_Horse","L","Muscat","2014","Sep","28","harvest"
"Arterra","Dark_Horse","M","Marsanne","2014","Oct","05","harvest"
"Arterra","Dark_Horse","N","Chardonnay","2014","Oct","29","harvest"
"Arterra","Defehr","A","Pinot Gris","2014","Oct","29","harvest"
"Arterra","Defehr","B","Chardonnay","2014","Nov","07","harvest"
"Arterra","Dhaliwal_D","B","Malbec","2014","Oct","16","harvest"
"Arterra","Dhaliwal_G","A","Cabernet Sauvignon","2014","Oct","10","harvest"
"Arterra","Dhaliwal_S","C","Cabernet Sauvignon","2014","Oct","04","harvest"
"Arterra","Dhaliwal_S_S","A","Merlot","2014","Oct","29","harvest"
"Arterra","Dhaliwal_S_S","B","Merlot","2014","Oct","30","harvest"
"Arterra","Dhaliwal_S_S","C","Merlot","2014","Oct","30","harvest"
"Arterra","Double Barrel","A","Pinot Gris","2014","Oct","07","harvest"
"Arterra","Double Barrel","B","Chardonnay","2014","Oct","30","harvest"
"Arterra","Double Barrel","C","Gewurtztraminer","2014","Oct","06","harvest"
"Arterra","Earlco (Garrigan)","A","Pinot Gris","2014","Sep","22","harvest"
"Arterra","Earlco (Johnston)","A","Pinot Noir","2014","Sep","22","harvest"
"Arterra","Fairbrother","2","Merlot","2014","Oct","26","harvest"
"Arterra","Fairbrother ","3","Merlot","2014","Oct","26","harvest"
"Arterra","Gill_B","A","Gewurtztraminer","2014","Oct","26","harvest"
"Arterra","Gill_B","B","Pinot Gris","2014","Oct","10","harvest"
"Arterra","Gill_G&M","A","Merlot","2014","Oct","15","harvest"
"Arterra","Gill_G&M","B","Malbec","2014","Oct","09","harvest"
"Arterra","Gill_G&M","C","Petit Verdot","2014","Sep","22","harvest"
"Arterra","Gill_G&M","D","Merlot","2014","Sep","22","harvest"
"Arterra","Gill_G&S","A","Pinot Noir","2014","Oct","09","harvest"
"Arterra","Gill_G&S","B","Pinot Blanc","2014","Oct","09","harvest"
"Arterra","Gill_G&S","C","Gewurtztraminer","2014","Sep","22","harvest"
"Arterra","Gill_G&S","D","Gamay Noir","2014","Sep","23","harvest"
"Arterra","Gill_I","A","Cabernet Sauvignon","2014","Oct","13","harvest"
"Arterra","Gill_I","C","Cabernet Franc","2014","Sep","22","harvest"
"Arterra","Haynes","A","Gewurtztraminer","2014","Oct","13","harvest"
"Arterra","Haynes","B","Merlot","2014","Oct","15","harvest"
"Arterra","HB Bros","A","Cabernet Franc","2014","Oct","15","harvest"
"Arterra","HB Bros","B","Pinot Noir","2014","Oct","08","harvest"
"Arterra","Henderson","A","Merlot","2014","Oct","08","harvest"
"Arterra","HMV","A","Fallow","2014","Oct","08","harvest"
"Arterra","HMV","B","Fallow","2014","Oct","23","harvest"
"Arterra","HMV","D","Fallow","2014","Oct","08","harvest"
"Arterra","HMV","E","Fallow","2014","Oct","13","harvest"
"Arterra","HMV","F1","Chardonnay","2014","Sep","18","harvest"
"Arterra","HMV","F2","Chardonnay","2014","Oct","26","harvest"
"Arterra","HMV","G1","Gewurtztraminer","2014","Sep","30","harvest"
"Arterra","HMV","G2","Gewurtztraminer","2014","Sep","10","harvest"
"Arterra","HMV","H","Chardonnay","2014","Sep","12","harvest"
"Arterra","HMV","J","Chardonnay","2014","Oct","22","harvest"
"Arterra","HMV","K","Gewurtztraminer","2014","Oct","16","harvest"
"Arterra","HMV","M","Muscat","2014","Nov","01","harvest"
"Arterra","HMV","N","Gamay Noir","2014","Nov","01","harvest"
"Arterra","HMV","O","Pinot Noir","2014","Nov","12","harvest"
"Arterra","HMV","P","Gewurtztraminer","2014","Oct","05","harvest"
"Arterra","HMV","Q","Gewurtztraminer","2014","Oct","26","harvest"
"Arterra","HMV","R","Pinot Blanc","2014","Nov","11","harvest"
"Arterra","HMV","S","Gewurtztraminer","2014","Nov","11","harvest"
"Arterra","HMV","T","Gewurtztraminer","2014","Oct","06","harvest"
"Arterra","Inkameep","A","Merlot","2014","Oct","28","harvest"
"Arterra","Inkameep","Bn","Merlot","2014","Oct","28","harvest"
"Arterra","Inkameep","Bs","Merlot","2014","Sep","21","harvest"
"Arterra","Inkameep","Cn","Cabernet Sauvignon","2014","Oct","02","harvest"
"Arterra","Inkameep","Q","Ehrenfelser","2014","Oct","12","harvest"
"Arterra","Inkameep","Q1","Pinot Gris","2014","Oct","23","harvest"
"Arterra","Inkameep","Q2","Pinot Gris","2014","Sep","29","harvest"
"Arterra","Inkameep","R","Chardonnay","2014","Oct","22","harvest"
"Arterra","Inkameep","Ss","Chardonnay","2014","Oct","23","harvest"
"Arterra","Inkameep","T","Chardonnay","2014","Oct","09","harvest"
